production_date,machine_id,employee_id,product_id,shift_id,units_produced,defective_units,production_hours
2026-03-16,32,125,16,3,79,2,2.42
2024-11-04,86,237,10,3,1132,32,2.32
2024-11-16,95,285,2,1,106,1,2.63
2023-05-22,21,13,2,1,150,3,6.9
2024-08-02,66,178,17,2,176,2,6.6
2023-01-03,1,51,5,1,57,1,3.95
2026-01-20,54,173,17,2,95,2,4.47
2023-07-02,61,182,13,1,364,4,6.71
2024-06-10,46,112,5,2,144,3,1.23
2025-08-21,47,105,14,1,150,5,1.26
2026-06-16,36,121,14,3,245,4,7.74
2023-10-09,15,46,15,1,882,21,5.87
2026-04-30,27,9,9,1,1454,16,6.03
2025-12-19,46,92,7,3,101,3,4.24
2023-06-10,58,173,2,2,310,8,5.3
2026-06-06,85,240,10,2,200,4,3.44
2024-09-03,92,275,2,1,319,8,6.28
2024-06-11,39,99,13,2,187,3,6.54
2026-05-29,16,31,15,2,548,18,6.84
2025-07-12,35,102,12,1,295,7,2.58
2025-12-12,56,170,5,2,111,1,2.2
2023-09-20,81,223,15,2,788,11,6.06
2025-12-05,79,234,12,2,448,3,7.01
2023-01-17,33,95,6,3,113,2,4.12
2023-03-30,23,13,11,1,222,8,3.29
2024-08-10,70,176,7,3,1790,15,5.97
2023-09-28,45,115,2,3,92,1,1.26
2024-09-15,40,102,15,1,690,11,7.5
2023-02-26,84,220,13,1,136,5,7.28
2024-02-22,14,14,1,2,386,4,3.33
2024-01-25,47,118,11,3,184,5,5.08
2023-06-11,64,154,15,1,887,37,5.27
2025-03-23,35,108,12,1,348,2,2.55
2023-04-09,75,230,18,2,66,1,3.08
2024-05-24,56,164,7,2,64,1,3.17
2025-07-12,35,111,2,3,446,9,3.91
2026-01-11,95,283,3,2,67,1,1.23
2026-03-11,91,272,2,1,293,5,3.67
2025-09-24,7,15,6,2,96,2,7.22
2026-01-03,35,97,1,3,337,3,7.63
2025-05-14,77,232,13,3,350,8,3.37
2024-02-16,45,95,16,3,94,2,4.64
2023-02-03,31,85,7,1,57,1,3.31
2023-01-21,14,19,2,1,267,2,1.15
2025-05-26,56,183,4,1,98,2,3.56
2025-09-06,60,181,2,2,327,3,6.26
2025-01-28,8,17,17,1,66,2,1.39
2025-09-25,23,20,10,3,143,3,2.64
2026-01-11,17,8,15,1,603,25,4.21
2023-07-06,80,238,15,2,765,27,6.02
2023-04-17,92,266,13,2,341,9,1.41
2025-08-05,56,170,10,2,53,1,6.82
2024-10-19,87,235,13,2,1033,17,3.9
2024-06-24,82,242,7,2,72,1,3.7
2023-11-12,31,119,4,2,100,2,5.4
2024-10-10,9,17,2,1,170,2,6.62
2025-03-18,97,272,10,1,1593,19,2.97
2025-09-21,68,163,14,1,163,3,5.39
2023-09-24,10,17,1,1,193,1,1.6
2023-03-27,73,227,10,1,70,2,5.88
2023-04-13,76,226,11,3,49,1,4.18
2024-04-06,66,172,5,1,98,2,3.47
2024-12-27,85,232,10,3,145,4,5.19
2023-12-20,15,37,15,1,479,14,1.99
2026-02-15,53,170,16,2,98,1,2.27
2023-08-20,39,94,2,2,342,6,2.23
2026-01-10,96,270,11,2,309,11,2.37
2023-02-07,39,104,14,1,306,6,4.52
2024-07-08,69,175,1,3,1451,16,1.15
2025-11-05,49,124,10,2,1215,19,1.5
2025-10-14,42,97,15,3,563,19,5.37
2023-11-24,54,181,16,2,116,2,6.19
2025-10-16,36,96,14,2,392,4,3.23
2023-02-05,47,121,14,3,207,5,1.56
2026-05-23,75,215,7,3,57,1,1.19
2024-08-08,21,15,2,2,89,3,1.5
2026-04-26,56,167,5,2,80,1,3.21
2025-06-11,80,225,15,1,550,14,4.24
2023-12-19,20,47,3,1,135,3,5.65
2023-06-05,6,33,3,3,82,2,5.64
2024-11-26,4,47,10,1,52,1,2.36
2023-03-31,30,119,5,2,74,2,5.02
2023-06-21,30,95,6,3,62,1,6.95
2024-08-29,23,10,10,3,230,7,5.64
2025-06-10,49,119,5,2,1612,16,3.92
2023-08-01,55,173,5,2,114,2,1.77
2025-03-08,77,230,1,2,308,7,7.92
2025-03-06,95,262,5,1,105,1,4.99
2024-05-15,67,182,11,1,312,9,3.2
2025-03-28,53,179,17,1,79,1,6.43
2024-08-29,59,162,2,2,242,2,1.78
2023-06-03,59,163,2,1,248,2,2.28
2023-12-01,9,8,13,1,279,6,4.72
2025-11-12,15,24,15,3,881,27,6.41
2026-06-13,15,11,15,1,757,24,2.07
2026-03-24,81,232,15,3,839,17,1.68
2026-01-30,98,268,4,1,540,10,1.4
2023-12-11,58,180,1,3,151,2,1.44
2026-01-09,26,53,6,3,1189,17,2.35
2023-04-06,13,6,13,3,317,5,6.67
2026-01-31,73,241,16,2,40,1,7.55
2023-12-17,21,32,2,2,75,1,1.42
2025-07-25,98,275,6,1,1393,26,7.53
2025-10-24,23,41,14,3,256,6,7.25
2025-04-14,27,19,13,1,670,11,4.54
2025-04-04,86,243,15,2,862,9,3.78
2023-08-11,59,189,13,2,150,1,7.81
2024-02-16,92,278,2,1,265,4,6.02
2024-04-03,95,279,1,1,149,2,7.28
2025-12-18,82,236,6,2,182,6,3.28
2025-09-14,98,262,10,1,1509,17,3.7
2023-12-09,58,177,12,1,153,4,5.44
2024-05-21,70,160,17,1,653,7,5.35
2025-08-01,60,180,1,3,407,4,5.86
2026-01-13,81,226,15,3,606,16,3.45
2025-03-11,95,262,7,1,156,4,3.58
2023-12-16,55,188,3,2,118,3,7.09
2025-07-06,13,14,13,2,254,5,3.16
2024-12-04,78,241,2,2,316,5,2.56
2024-09-02,59,154,14,1,219,4,5.06
2023-10-20,60,171,14,2,360,9,3.96
2026-03-21,40,89,15,2,705,16,4.39
2025-07-25,76,238,11,2,79,2,5.8
2026-03-15,77,224,12,1,295,4,3.84
2025-10-29,69,166,20,3,1119,22,1.79
2024-12-04,38,114,12,2,255,4,3.79
2024-08-22,74,216,3,3,114,2,4.74
2025-11-20,42,85,15,1,703,13,7.13
2023-12-02,22,13,5,1,162,4,1.98
2026-02-06,54,179,17,1,117,2,7.31
2025-12-30,75,218,17,2,72,1,3.51
2026-01-10,30,85,10,1,113,4,4.89
2024-09-16,6,27,4,1,109,3,4.86
2026-02-07,64,170,15,2,655,23,3.91
2026-04-27,2,15,4,2,116,2,3.49
2023-07-18,47,109,10,2,242,6,2.83
2025-06-03,60,188,13,2,379,6,4.99
2025-12-23,65,155,6,2,180,5,2.13
2024-02-22,5,7,6,2,94,3,3.61
2024-08-28,7,20,17,3,78,1,7.65
2025-03-16,82,232,5,3,183,3,2.92
2025-02-05,58,189,14,2,234,1,3.11
2026-06-05,19,14,6,2,171,2,7.11
2024-01-06,58,165,2,3,213,3,5.26
2025-06-19,29,125,17,3,43,1,2.81
2024-08-13,53,173,10,2,81,1,3.61
2023-07-17,59,174,2,2,268,3,4.74
2024-08-11,66,159,7,1,145,2,6.1
2023-04-26,22,50,2,3,60,1,6.19
2023-05-20,92,267,1,3,391,8,2.66
2026-01-02,19,46,4,1,199,3,6.12
2026-02-08,77,223,13,2,316,7,2.2
2023-10-14,41,95,15,3,620,9,1.71
2026-06-13,68,174,11,2,121,2,4.14
2025-01-13,7,39,5,2,79,2,5.2
2025-08-23,62,173,15,2,535,13,6.35
2025-06-16,47,94,10,2,323,9,4.7
2023-09-01,39,92,14,3,332,7,5.06
2026-05-20,79,227,2,1,254,2,1.26
2024-03-31,69,188,1,2,899,14,1.87
2025-12-03,11,10,2,3,243,1,3.99
2026-02-14,64,186,15,2,369,9,3.47
2023-01-20,75,228,16,2,76,1,6.79
2024-01-07,42,89,15,2,425,6,4.12
2024-04-08,43,98,15,1,794,29,6.69
2026-03-02,7,12,10,1,53,2,3.49
2025-02-20,25,24,10,3,227,5,1.61
2026-04-20,50,95,19,3,633,4,7.91
2026-05-23,54,162,11,2,113,3,2.8
2023-04-18,59,170,13,2,450,8,5.03
2023-04-09,97,263,4,1,1590,9,5.17
2025-12-24,31,121,5,3,69,2,6.83
2023-06-24,45,95,6,3,198,4,5.16
2024-08-26,39,103,2,2,349,11,2.94
2026-06-13,70,173,20,2,1437,21,5.08
2025-10-01,77,242,13,2,318,8,5.45
2023-08-16,70,162,14,2,1713,11,1.36
2026-06-01,60,183,12,1,187,1,6.74
2025-07-14,75,219,11,1,50,2,4.23
2024-06-21,80,229,15,3,636,18,6.68
2023-11-24,27,33,13,3,1571,36,7.96
2024-03-21,14,11,2,1,165,2,2.47
2023-06-17,59,188,1,2,445,13,2.72
2024-07-17,66,188,6,2,146,4,5.04
2026-03-19,3,53,11,3,120,4,6.92
2023-04-07,60,183,12,1,339,4,3.21
2024-03-01,58,181,12,2,263,3,6.76
2025-10-30,86,239,8,2,1602,31,6.26
2025-03-19,63,154,15,1,320,5,6.22
2025-12-26,79,220,12,1,214,6,6.97
2024-12-16,41,93,15,3,424,9,2.7
2025-12-31,79,214,12,3,201,4,6.99
2023-05-05,6,24,18,3,57,2,3.1
2024-12-03,27,31,3,2,1587,6,4.47
2023-06-11,55,162,4,2,67,2,5.83
2024-05-17,82,225,2,1,113,2,3.47
2024-11-14,8,51,5,1,109,3,3.25
2024-08-20,59,159,13,1,380,3,5.66
2024-05-05,44,109,3,2,184,3,4.98
2024-08-17,15,12,15,1,552,19,3.75
2025-11-06,6,48,7,1,70,2,4.3
2026-05-02,4,16,10,1,93,2,7.98
2024-05-25,56,154,18,1,77,1,2.24
2025-04-24,34,101,6,2,49,1,1.24
2024-11-16,98,276,8,3,1596,23,7.11
2023-03-29,40,111,15,3,682,10,7.74
2023-10-05,94,279,15,1,802,8,7.86
2025-12-19,19,37,3,1,118,3,5.14
2026-03-23,3,42,3,3,45,1,3.93
2023-01-08,97,283,20,2,1666,13,2.22
2025-07-19,37,124,12,2,288,6,7.1
2024-11-04,46,92,16,3,197,4,6.24
2024-06-28,66,161,4,3,110,3,1.15
2023-09-03,76,243,10,2,53,1,6.3
2024-09-16,36,87,2,1,256,6,5.13
2024-02-25,9,38,14,2,430,6,4.29
2024-04-24,47,117,14,3,154,5,3.83
2023-07-13,61,154,13,1,269,5,6.02
2024-12-15,85,242,13,2,149,4,4.59
2026-01-21,57,155,7,2,56,1,3.77
2023-05-19,22,8,17,1,103,2,7.04
2025-07-11,11,45,1,1,386,4,1.94
2023-04-26,37,89,1,2,403,8,5.83
2024-03-16,36,91,12,2,231,7,2.9
2023-05-02,32,120,6,2,119,2,4.38
2023-10-23,13,46,2,1,291,5,4.81
2023-11-06,81,236,15,2,699,21,7.88
2025-02-03,79,226,2,3,190,4,7.94
2025-12-28,19,17,17,1,73,1,1.25
2025-02-20,73,226,6,3,67,1,1.35
2023-12-14,75,225,4,1,47,1,7.54
2024-11-17,5,8,11,1,70,2,3.74
2024-02-07,18,10,15,3,719,16,7.71
2025-09-01,2,27,4,1,117,1,3.19
2024-11-14,67,169,14,2,344,16,6.59
2026-06-14,4,35,16,2,99,3,1.63
2023-12-18,5,47,4,1,60,1,1.65
2025-11-09,50,121,2,3,1467,22,7.19
2023-09-03,67,163,14,1,106,3,6.63
2025-10-12,37,111,1,3,206,4,4.99
2025-07-20,9,36,1,1,281,4,3.14
2026-04-18,19,20,17,3,129,1,6.29
2026-04-09,94,285,15,1,578,19,3.14
2026-06-17,64,165,15,3,323,8,2.46
2024-10-08,89,282,18,3,52,1,2.57
2026-05-19,56,159,4,1,78,1,6.04
2024-12-07,95,266,17,2,151,2,5.09
2026-03-23,50,87,5,1,726,17,3.24
2023-12-16,80,242,15,2,740,15,4.78
2026-01-02,98,271,20,1,1347,12,2.79
2024-03-14,69,180,5,3,1449,16,3.66
2025-07-23,2,38,10,2,73,1,1.17
2026-03-02,60,189,1,2,206,3,5.0
2025-06-14,85,240,14,2,176,4,1.31
2025-03-15,73,242,16,2,117,3,7.73
2024-07-24,26,26,16,2,1606,18,2.88
2023-11-20,61,156,12,2,210,6,2.57
2025-06-03,56,174,17,2,63,2,2.04
2024-02-13,22,10,7,3,185,5,5.8
2026-01-28,2,28,18,1,106,3,3.64
2026-04-30,55,183,16,1,54,1,5.29
2024-05-31,70,159,4,1,743,2,3.84
2025-02-26,80,243,15,2,881,18,6.27
2024-02-17,32,93,4,3,98,2,6.2
2025-07-30,74,243,11,2,119,1,1.31
2023-06-18,45,104,1,1,200,8,3.98
2026-05-07,53,169,5,2,115,3,4.61
2023-07-18,33,112,6,2,71,1,7.67
2024-10-13,13,39,1,2,197,4,5.64
2025-10-23,49,101,8,2,789,18,6.31
2024-01-23,41,94,15,2,566,11,6.63
2024-10-25,9,29,2,2,272,3,2.94
2026-03-23,61,174,14,2,278,6,2.98
2025-06-23,36,110,14,3,225,2,6.01
2023-02-02,76,217,17,2,57,1,5.94
2023-11-08,12,50,12,3,220,2,5.57
2023-01-03,82,242,17,2,98,1,7.73
2025-10-22,5,39,18,2,48,1,4.48
2025-01-04,18,35,15,2,497,8,3.88
2023-02-05,30,107,4,2,41,1,3.06
2026-02-03,13,41,2,3,319,4,1.75
2024-11-01,57,158,7,1,84,2,4.95
2023-05-05,54,161,5,3,99,2,5.21
2026-02-24,35,112,14,2,274,4,4.66
2024-02-15,4,11,7,1,56,2,4.97
2024-12-19,86,226,3,3,683,16,1.88
2025-10-16,35,119,13,2,369,4,4.05
2025-06-19,35,104,14,1,364,8,7.91
2023-08-08,40,109,15,2,390,5,3.33
2025-10-04,67,167,10,2,316,8,2.04
2023-06-20,77,243,14,2,401,6,7.99
2023-09-16,21,26,6,2,177,2,5.68
2025-03-13,61,154,12,1,364,5,5.93
2023-09-24,46,110,7,3,130,4,7.88
2025-04-17,85,241,11,2,318,7,4.82
2025-08-27,36,124,13,2,389,8,6.81
2025-01-10,80,214,15,3,315,11,1.26
2025-10-22,14,38,13,2,439,3,4.38
2026-01-26,19,14,16,2,99,1,7.63
2024-06-01,45,125,3,3,151,3,2.15
2024-07-20,23,7,11,2,305,10,2.98
2024-02-05,16,12,15,1,859,19,4.85
2025-05-28,63,169,15,2,539,10,3.15
2025-10-21,81,238,15,2,814,25,6.64
2026-04-16,73,229,17,3,93,4,4.76
2024-12-12,55,170,5,2,52,2,6.72
2025-01-29,24,11,14,1,179,5,2.37
2025-04-02,11,52,2,2,176,3,3.18
2024-05-05,73,226,5,3,103,2,2.0
2023-04-19,89,278,3,1,47,1,2.42
2026-05-02,98,268,4,1,1414,17,4.86
2024-09-01,83,242,5,2,181,2,6.69
2026-04-22,97,277,4,3,1455,25,6.33
2025-03-05,6,53,6,3,59,2,6.32
2025-11-05,96,284,13,3,166,4,1.69
2024-11-04,87,227,14,1,1246,21,7.45
2024-11-28,10,19,14,1,264,2,3.36
2023-12-07,16,7,15,2,871,27,4.7
2025-08-23,60,187,1,2,220,4,6.46
2025-08-16,8,51,16,1,54,1,7.62
2023-08-16,4,41,10,3,118,3,4.29
2024-05-29,17,18,15,1,792,19,4.43
2024-04-09,26,37,8,1,582,8,4.13
2024-08-10,14,6,2,3,430,8,1.1
2025-08-11,76,224,18,1,104,2,1.22
2023-10-04,34,103,16,2,67,3,7.13
2026-04-13,21,13,3,1,69,1,6.53
2025-07-22,94,274,15,2,565,11,3.79
2025-06-13,53,182,18,1,119,2,5.83
2024-10-21,48,94,13,2,114,4,6.15
2023-05-29,40,94,15,2,304,2,4.36
2025-12-06,26,29,2,2,1028,11,7.25
2026-01-07,29,92,11,3,68,1,5.05
2024-03-27,39,117,1,3,162,5,1.07
2024-10-09,58,158,1,1,267,1,1.33
2025-01-16,10,30,14,1,431,8,7.92
2026-06-12,55,169,16,2,82,2,2.63
2023-02-04,12,6,13,3,210,2,7.16
2023-11-15,67,180,10,3,225,9,4.54
2025-08-25,58,161,13,3,276,3,4.86
2025-07-08,15,14,15,2,804,18,3.31
2026-02-26,31,122,18,1,103,2,4.55
2026-05-10,35,94,14,2,386,5,2.13
2024-08-22,3,15,17,2,95,3,6.31
2025-08-05,49,102,11,1,1459,14,1.99
2025-08-01,60,160,1,1,254,4,1.43
2024-06-23,16,29,15,2,792,20,4.72
2024-03-19,31,115,5,3,52,1,4.41
2024-01-16,31,118,5,3,96,1,3.08
2025-07-29,40,117,15,3,485,8,3.68
2025-03-18,23,27,10,1,275,10,4.7
2025-11-23,61,165,12,3,303,4,7.98
2023-01-22,58,170,2,2,378,3,5.57
2023-05-19,27,15,13,2,922,7,7.6
2025-09-01,76,243,3,2,93,2,5.84
2025-10-29,17,19,15,1,786,21,5.25
2024-06-23,94,284,15,3,829,17,7.43
2023-04-28,54,168,7,2,82,2,6.46
2025-12-10,35,85,13,1,224,3,4.32
2025-07-09,11,26,12,2,369,6,7.66
2025-04-22,42,97,15,3,761,15,1.4
2025-10-20,82,241,4,2,146,2,3.41
2024-05-09,10,43,1,3,419,10,2.82
2023-09-24,65,167,3,2,176,1,6.1
2025-09-14,23,17,14,1,126,2,1.74
2025-05-22,63,177,15,1,423,7,7.78
2023-11-19,22,9,17,1,199,4,3.6
2026-02-07,76,225,11,1,69,1,1.23
2023-01-17,14,33,12,3,256,5,5.09
2025-04-26,24,7,14,2,346,11,7.89
2025-10-11,2,12,17,1,49,1,1.42
2023-02-09,10,34,14,1,260,1,6.64
2024-12-02,25,34,13,1,275,4,1.08
2024-01-14,80,219,15,1,723,8,6.85
2024-04-03,37,109,12,2,207,4,7.04
2025-06-06,78,221,14,3,273,4,7.41
2025-03-25,30,121,5,3,81,2,2.82
2026-01-31,46,124,2,2,143,4,1.76
2025-08-04,83,220,7,1,100,1,7.94
2023-11-24,75,240,6,2,113,3,1.83
2026-02-27,46,88,17,1,169,4,1.42
2024-11-09,57,182,3,1,61,1,4.18
2024-02-25,89,271,18,1,115,2,4.42
2023-02-17,86,231,9,1,1427,23,6.06
2023-01-06,75,226,17,3,93,4,6.24
2026-01-22,56,155,7,2,41,1,5.66
2026-05-03,78,243,2,2,173,4,2.16
2026-06-23,49,104,16,1,566,7,2.96
2023-12-22,5,43,16,3,60,1,3.44
2023-12-10,27,17,1,1,1001,3,3.5
2026-06-20,49,106,9,3,963,4,7.93
2025-04-09,96,263,14,1,248,5,4.53
2024-02-01,77,222,2,3,275,4,2.35
2026-04-27,33,110,7,3,94,3,1.93
2026-01-07,4,28,11,1,69,2,1.86
2023-11-28,36,102,1,1,446,9,1.4
2026-06-06,82,225,18,1,94,1,7.66
2024-02-10,33,116,3,2,49,1,4.37
2025-02-25,49,102,6,1,873,18,5.17
2024-02-21,89,264,11,2,97,3,3.39
2024-01-06,13,43,2,3,352,8,4.12
2024-04-20,13,36,13,1,355,6,1.9
2023-11-06,37,115,13,3,410,5,5.41
2026-06-25,53,160,7,1,94,2,1.84
2026-03-15,31,86,5,2,115,3,2.11
2024-10-07,74,241,17,2,57,1,2.89
2024-04-16,14,10,13,3,319,3,3.48
2023-07-25,36,98,2,1,447,5,5.48
2025-09-20,94,263,15,1,772,11,5.46
2025-10-24,83,217,18,2,199,4,2.65
2026-01-10,86,238,8,2,724,18,5.13
2025-09-16,1,25,10,2,103,2,1.29
2026-04-21,50,121,7,3,1707,18,7.9
2023-04-28,13,28,12,1,234,5,3.38
2024-07-17,94,271,15,1,358,5,7.18
2026-01-13,68,176,14,3,143,3,7.81
2025-04-08,59,184,2,3,238,3,1.13
2026-04-12,54,184,7,3,61,2,3.54
2025-02-03,87,240,8,2,664,9,6.5
2024-01-11,77,218,2,2,329,4,1.06
2023-12-11,24,28,11,1,293,6,7.18
2024-01-22,23,41,11,3,250,8,6.32
2023-12-14,89,262,6,1,60,1,2.72
2023-12-25,38,121,12,3,155,3,6.52
2023-12-15,91,275,14,1,377,4,1.28
2023-04-18,1,22,18,1,114,2,3.53
2023-03-22,9,36,13,1,159,3,6.02
2026-03-23,7,53,6,3,68,2,2.72
2023-10-03,74,232,7,3,60,1,3.09
2025-02-21,12,43,2,3,152,2,5.86
2025-08-02,3,39,7,2,102,2,5.61
2025-05-06,37,110,1,3,178,3,4.32
2024-03-23,17,31,15,2,838,18,5.99
2025-08-06,2,42,18,3,62,1,2.4
2024-04-01,60,181,2,2,206,4,2.44
2023-01-26,26,32,4,2,1764,32,2.81
2024-02-14,59,173,2,2,200,2,3.72
2025-07-30,38,92,2,3,241,5,4.25
2025-09-03,53,187,18,2,93,2,7.26
2026-05-22,58,167,13,2,299,7,2.26
2025-08-27,37,112,1,2,317,4,7.01
2023-06-27,76,227,5,1,103,2,5.34
2023-03-26,23,25,14,2,325,7,2.18
2024-07-01,60,173,13,2,189,2,6.38
2024-11-17,36,107,14,2,250,4,4.51
2023-01-23,34,113,11,1,61,1,3.51
2025-02-14,74,224,16,1,57,1,3.93
2024-02-10,37,114,2,2,414,9,4.04
2023-01-07,9,47,1,1,323,6,2.59
2025-09-13,86,241,8,2,1048,17,2.22
2026-04-23,37,100,13,3,158,1,6.85
2023-06-09,30,115,10,3,73,1,5.7
2024-08-24,66,180,6,3,116,3,4.19
2024-03-10,70,170,17,2,1436,18,1.36
2025-05-01,11,40,14,1,281,5,7.27
2024-04-23,17,49,15,2,713,23,4.87
2023-06-28,9,29,13,2,415,5,3.61
2025-07-16,83,231,5,1,181,2,7.47
2024-11-16,15,6,15,3,341,11,5.88
2024-08-17,77,225,1,1,270,7,3.54
2023-03-16,58,156,13,2,266,3,5.94
2024-03-08,58,186,2,2,163,3,3.77
2025-04-08,94,268,15,1,782,23,5.91
2024-01-10,16,41,15,3,487,13,3.94
2026-06-12,64,171,15,2,316,8,6.4
2024-11-04,89,278,3,1,67,1,4.52
2025-03-04,82,238,5,2,180,3,6.26
2025-11-20,27,25,6,2,1765,21,7.08
2024-10-06,65,179,5,1,142,4,6.94
2023-10-10,87,222,19,3,784,12,6.8
2025-05-15,8,22,10,1,49,1,4.82
2025-03-11,60,155,14,2,255,2,2.31
2026-03-29,9,31,2,2,157,3,4.32
2025-11-08,80,231,15,1,382,9,5.71
2025-10-01,74,242,7,2,55,1,4.93
2025-08-07,43,98,15,1,392,17,4.2
2024-09-22,1,40,3,1,118,3,2.84
2024-02-27,39,95,1,3,424,9,5.81
2024-10-31,12,49,2,2,304,4,5.81
2024-08-01,97,262,4,1,1234,17,6.43
2025-02-18,57,182,5,1,116,3,2.26
2023-01-05,74,227,16,1,87,2,2.81
2026-02-23,21,23,16,2,191,3,6.2
2023-06-04,33,88,7,1,99,1,6.07
2025-03-02,64,186,15,2,685,18,7.68
2025-12-16,30,92,18,3,114,3,7.05
2024-06-01,7,12,3,1,114,3,7.45
2024-11-03,91,278,1,1,150,2,2.4
2023-04-22,6,13,4,1,116,3,7.84
2023-04-09,40,87,15,1,508,12,1.22
2025-07-19,5,39,6,2,60,2,3.81
2026-01-31,82,243,3,2,104,2,5.56
2023-03-03,40,118,15,3,319,6,4.2
2026-03-03,92,280,13,1,244,4,5.49
2025-05-08,37,90,1,3,426,11,1.02
2025-08-25,96,265,11,2,203,3,3.74
2023-02-04,5,39,7,2,70,2,5.37
2025-05-12,87,237,6,3,898,19,5.71
2024-10-29,37,102,2,1,345,5,5.41
2025-09-19,34,106,10,3,40,1,1.57
2023-11-29,39,94,13,2,341,5,2.5
2024-04-01,80,215,15,3,769,9,3.55
2026-03-13,76,242,17,2,97,3,3.84
2025-02-10,8,21,11,1,97,2,1.01
2024-10-13,39,100,14,3,218,6,6.91
2024-12-27,41,87,15,1,527,11,5.89
2025-11-10,68,159,11,1,239,5,2.03
2024-05-24,78,227,14,1,415,14,3.59
2024-02-09,55,180,7,3,56,1,2.62
2025-12-19,55,183,11,1,92,1,2.99
2026-03-07,49,122,18,1,1492,27,7.77
2023-04-14,94,267,15,3,562,10,2.3
2026-02-28,24,16,11,1,258,5,1.9
2026-03-11,54,158,4,1,114,2,3.86
2026-04-23,46,109,2,2,99,3,5.12
2024-10-18,76,220,16,1,110,3,6.14
2025-08-08,55,189,10,2,103,2,4.16
2023-09-06,59,154,13,1,276,3,2.78
2024-05-20,70,170,20,2,695,7,3.29
2023-11-13,25,44,13,3,132,2,3.82
2023-04-12,9,24,13,3,388,2,7.51
2024-09-16,84,236,13,2,289,7,5.56
2023-05-25,5,24,11,3,67,1,3.1
2023-11-08,70,185,8,3,1613,7,4.29
2024-11-01,84,230,11,2,313,7,5.7
2024-08-30,94,284,15,3,311,10,3.31
2025-11-28,91,266,1,2,243,5,2.63
2025-05-23,4,42,4,3,94,2,5.26
2026-02-18,85,243,10,2,331,5,5.34
2023-03-11,78,243,12,2,339,3,3.82
2025-01-16,1,11,4,1,71,1,5.4
2023-07-25,84,226,11,3,339,10,4.68
2023-01-14,65,163,17,1,139,3,2.74
2023-12-01,66,170,6,2,141,1,2.58
2025-04-08,25,36,10,1,124,3,1.09
2023-05-31,67,166,14,3,227,6,7.93
2026-03-24,30,111,6,3,62,1,7.76
2026-05-08,44,124,2,2,78,2,5.14
2023-03-24,25,19,11,1,148,3,3.09
2025-07-07,39,104,13,1,296,4,4.85
2023-02-22,36,116,14,2,377,5,6.25
2023-05-15,17,20,15,3,305,7,5.84
2025-08-23,43,89,15,2,334,11,7.84
2024-05-04,47,90,11,3,346,12,5.6
2024-07-02,81,224,15,1,660,21,3.68
2026-02-17,5,44,6,3,85,2,4.56
2023-07-15,75,236,6,2,81,2,7.27
2025-01-19,36,124,14,2,277,3,5.22
2025-08-26,54,157,4,2,40,1,1.35
2024-10-15,33,85,17,1,79,2,1.82
2026-01-23,3,21,11,1,59,2,2.25
2026-04-20,4,49,16,2,88,1,3.76
2025-01-31,6,21,10,1,109,3,4.88
2025-06-29,37,125,1,3,423,6,4.78
2023-07-05,43,95,15,3,691,19,2.98
2024-04-29,82,219,16,1,147,1,6.05
2025-08-17,8,18,11,1,78,1,2.85
2025-09-25,68,157,11,2,110,4,4.54
2026-05-06,77,228,1,2,236,5,1.29
2026-01-12,16,44,15,3,588,11,7.06
2025-03-09,26,49,5,2,1275,12,1.7
2026-02-22,37,120,13,2,174,4,3.4
2023-08-17,32,96,6,2,116,1,5.59
2023-02-07,62,164,15,2,621,18,2.58
2025-09-04,95,262,4,1,129,1,3.54
2023-10-09,65,157,1,2,110,2,1.56
2026-06-18,39,109,1,2,443,8,3.37
2025-03-04,36,111,14,3,358,6,1.93
2025-02-08,33,105,11,1,40,2,3.54
2025-12-30,18,53,15,3,608,10,1.12
2023-01-13,77,242,14,2,260,5,7.35
2025-03-16,7,27,5,1,70,1,1.29
2023-04-01,59,154,13,1,216,5,6.12
2024-06-28,12,47,14,1,154,2,5.37
2026-04-28,2,19,11,1,55,1,7.92
2023-10-21,32,125,5,3,86,2,1.95
2025-07-31,45,95,16,3,154,4,4.98
2026-03-22,48,99,13,2,266,11,6.77
2025-12-28,6,9,11,1,95,4,1.3
2024-08-27,63,176,15,3,629,10,2.8
2023-03-31,86,231,5,1,1153,20,3.0
2024-11-05,83,222,17,3,117,1,4.6
2023-09-05,3,46,10,1,110,2,5.17
2024-08-03,46,118,16,3,132,3,6.33
2026-05-07,55,164,7,2,87,2,2.05
2025-04-14,67,157,10,2,197,9,1.08
2024-09-26,56,160,3,1,109,2,3.96
2025-05-13,39,113,2,1,357,6,1.11
2025-01-17,9,29,12,2,163,4,1.5
2025-06-22,96,262,13,1,158,4,5.76
2023-07-12,12,33,14,3,311,3,3.96
2023-09-22,60,157,13,2,241,2,2.79
2024-09-21,33,122,18,1,96,2,4.97
2026-04-10,50,101,9,2,611,6,3.24
2025-12-10,79,242,1,2,444,6,4.72
2025-05-29,40,110,15,3,638,9,3.72
2026-05-28,32,97,18,3,103,3,2.85
2025-02-05,62,179,15,1,779,10,1.34
2023-07-01,33,115,4,3,109,3,2.86
2024-01-16,89,265,11,2,60,1,1.18
2024-01-24,66,169,16,2,96,2,5.83
2024-03-06,65,167,7,2,163,1,3.02
2024-10-21,77,242,2,2,272,8,6.34
2024-06-12,62,178,15,2,469,15,4.08
2025-12-31,85,242,14,2,322,6,3.37
